ScenarioName,PropagationModel,Technology,RxId,RxPosX,RxPosY,RxPosZ,RxHeight,RxSensitivity,RxSignalStrength,RxConnectMargin,TxId,TxPosX,TxPosY,TxPosZ,TxHeight,TxPower,TxFrequency,TxMaxReflections,TxMaxDiffractions,TxMaxScattering,Distance,BuildingsOn
S2_5GSub6_corner,COST231,FiveGSub6,RX-861354,-313.500,25.420,-242.570,1.50,-98.0,-96.4,6,TX-860858,39.249,23.316,-374.069,10.00,43.0,3500,2,2,2,376.468,True
S2_5GSub6_corner,COST231,FiveGSub6,RX-861034,-61.000,25.970,-312.570,1.50,-98.0,-77.1,6,TX-860858,39.249,23.316,-374.069,10.00,43.0,3500,2,2,2,117.640,True
S2_5GSub6_corner,COST231,FiveGSub6,RX-861394,-353.500,25.100,-242.570,1.50,-98.0,-98.0,6,TX-860858,39.249,23.316,-374.069,10.00,43.0,3500,2,2,2,414.183,True
S2_5GSub6_corner,COST231,FiveGSub6,RX-861064,-61.000,25.720,-282.570,1.50,-98.0,-79.5,6,TX-860858,39.249,23.316,-374.069,10.00,43.0,3500,2,2,2,135.749,True
S2_5GSub6_corner,COST231,FiveGSub6,RX-861054,-61.000,25.790,-292.570,1.50,-98.0,-78.7,6,TX-860858,39.249,23.316,-374.069,10.00,43.0,3500,2,2,2,129.221,True
S2_5GSub6_corner,COST231,FiveGSub6,RX-861044,-61.000,25.880,-302.570,1.50,-98.0,-77.9,6,TX-860858,39.249,23.316,-374.069,10.00,43.0,3500,2,2,2,123.161,True
S2_5GSub6_corner,COST231,FiveGSub6,RX-861124,-81.000,25.190,-242.570,1.50,-98.0,-84.0,6,TX-860858,39.249,23.316,-374.069,10.00,43.0,3500,2,2,2,178.200,True
S2_5GSub6_corner,COST231,FiveGSub6,RX-861424,-383.500,24.190,-242.570,1.50,-98.0,,6,TX-860858,39.249,23.316,-374.069,10.00,43.0,3500,2,2,2,442.730,True
S2_5GSub6_corner,COST231,FiveGSub6,RX-861374,-333.500,25.240,-242.570,1.50,-98.0,-97.2,6,TX-860858,39.249,23.316,-374.069,10.00,43.0,3500,2,2,2,395.269,True
S2_5GSub6_corner,COST231,FiveGSub6,RX-861084,-61.000,25.210,-262.570,1.50,-98.0,-81.1,6,TX-860858,39.249,23.316,-374.069,10.00,43.0,3500,2,2,2,149.952,True
S2_5GSub6_corner,COST231,FiveGSub6,RX-861254,-213.500,24.900,-242.570,1.50,-98.0,-91.8,6,TX-860858,39.249,23.316,-374.069,10.00,43.0,3500,2,2,2,284.915,True
S2_5GSub6_corner,COST231,FiveGSub6,RX-861074,-61.000,25.650,-272.570,1.50,-98.0,-80.3,6,TX-860858,39.249,23.316,-374.069,10.00,43.0,3500,2,2,2,142.679,True
S2_5GSub6_corner,COST231,FiveGSub6,RX-861204,-163.500,25.870,-242.570,1.50,-98.0,-89.0,6,TX-860858,39.249,23.316,-374.069,10.00,43.0,3500,2,2,2,241.673,True
