ScenarioName,PropagationModel,Technology,RxId,RxPosX,RxPosY,RxPosZ,RxHeight,RxSensitivity,RxSignalStrength,RxConnectMargin,TxId,TxPosX,TxPosY,TxPosZ,TxHeight,TxPower,TxFrequency,TxMaxReflections,TxMaxDiffractions,TxMaxScattering,Distance,BuildingsOn
S1_Baseline_LOS,FreeSpace,FiveGSub6,RX-84160,-391.000,25.970,-365.070,1.50,-98.0,-53.1,6,TX-83714,39.000,23.290,-375.070,25.00,43.0,3500,2,2,2,430.125,True
S1_Baseline_LOS,FreeSpace,FiveGSub6,RX-83850,-81.000,26.620,-372.570,1.50,-98.0,-42.5,6,TX-83714,39.000,23.290,-375.070,25.00,43.0,3500,2,2,2,120.072,True
S1_Baseline_LOS,FreeSpace,FiveGSub6,RX-83890,-121.000,27.210,-370.070,1.50,-98.0,-44.8,6,TX-83714,39.000,23.290,-375.070,25.00,43.0,3500,2,2,2,160.126,True
S1_Baseline_LOS,FreeSpace,FiveGSub6,RX-84000,-231.000,26.590,-367.570,1.50,-98.0,-49.1,6,TX-83714,39.000,23.290,-375.070,25.00,43.0,3500,2,2,2,270.124,True
S1_Baseline_LOS,FreeSpace,FiveGSub6,RX-84370,-601.000,24.680,-360.070,1.50,-98.0,-56.5,6,TX-83714,39.000,23.290,-375.070,25.00,43.0,3500,2,2,2,640.177,True
S1_Baseline_LOS,FreeSpace,FiveGSub6,RX-83950,-181.000,27.140,-370.070,1.50,-98.0,-47.4,6,TX-83714,39.000,23.290,-375.070,25.00,43.0,3500,2,2,2,220.091,True
S1_Baseline_LOS,FreeSpace,FiveGSub6,RX-84150,-381.000,25.660,-365.070,1.50,-98.0,-52.9,6,TX-83714,39.000,23.290,-375.070,25.00,43.0,3500,2,2,2,420.126,True
S1_Baseline_LOS,FreeSpace,FiveGSub6,RX-84200,-431.000,25.070,-362.570,1.50,-98.0,-53.8,6,TX-83714,39.000,23.290,-375.070,25.00,43.0,3500,2,2,2,470.170,True
S1_Baseline_LOS,FreeSpace,FiveGSub6,RX-84170,-401.000,25.800,-362.570,1.50,-98.0,-53.3,6,TX-83714,39.000,23.290,-375.070,25.00,43.0,3500,2,2,2,440.185,True
S1_Baseline_LOS,FreeSpace,FiveGSub6,RX-84380,-611.000,24.930,-360.070,1.50,-98.0,-56.6,6,TX-83714,39.000,23.290,-375.070,25.00,43.0,3500,2,2,2,650.175,True
S1_Baseline_LOS,FreeSpace,FiveGSub6,RX-83960,-191.000,27.080,-367.570,1.50,-98.0,-47.7,6,TX-83714,39.000,23.290,-375.070,25.00,43.0,3500,2,2,2,230.154,True
S1_Baseline_LOS,FreeSpace,FiveGSub6,RX-84130,-361.000,25.570,-365.070,1.50,-98.0,-52.4,6,TX-83714,39.000,23.290,-375.070,25.00,43.0,3500,2,2,2,400.132,True
S1_Baseline_LOS,FreeSpace,FiveGSub6,RX-83770,-1.000,25.550,-372.570,1.50,-98.0,-36.2,6,TX-83714,39.000,23.290,-375.070,25.00,43.0,3500,2,2,2,40.142,True
S1_Baseline_LOS,FreeSpace,FiveGSub6,RX-83870,-101.000,27.000,-372.570,1.50,-98.0,-43.7,6,TX-83714,39.000,23.290,-375.070,25.00,43.0,3500,2,2,2,140.072,True
S1_Baseline_LOS,FreeSpace,FiveGSub6,RX-84330,-561.000,24.970,-360.070,1.50,-98.0,-55.9,6,TX-83714,39.000,23.290,-375.070,25.00,43.0,3500,2,2,2,600.190,True
